time,blocknumber,event,price,ETH_Pool,STETH_Pool,Volume
2021-04-10 04:00:00,12210084.0,TokenExchange,0.9977649503587936,131170.6661059826,135040.80164315796,3.5
2021-04-10 05:00:00,12210367.0,AddLiquidity,0.9977649503587936,131292.66010346956,135037.287082981,56.43956104905635
2021-04-10 06:00:00,12210527.0,TokenExchange,0.9945325411692624,,,4.0
2021-04-10 07:00:00,12210863.0,AddLiquidity,0.9951657215340638,131338.7128134058,140056.20009344027,25.81327482132285
2021-04-10 08:00:00,12211174.0,AddLiquidity,0.9951826987497748,131365.94826637692,140068.24831454648,28.506621763174884
2021-04-10 09:00:00,12211359.0,AddLiquidity,0.9945486645302668,131365.94678614335,140098.91891083916,0.0
2021-04-10 10:00:00,12211712.0,AddLiquidity,0.9951629496081397,131379.94671557914,140098.91753222758,6.979922833771212
2021-04-10 11:00:00,12211972.0,TokenExchange,0.9937890900209834,131401.37870338705,140139.45022394398,25.939935141806398
2021-04-10 12:00:00,12212120.0,TokenExchange,0.9937802215816532,,,11.539844085584562
2021-04-10 13:00:00,12212392.0,TokenExchange,0.9945080610161532,131447.89439854835,140158.04821524388,74.63741744071388
2021-04-10 14:00:00,12212392.0,TokenExchange,0.9945080610161532,,,0.0
2021-04-10 15:00:00,12213093.0,TokenExchange,0.9945338660156172,131352.7330255139,140152.69374358616,4.98594744
2021-04-10 16:00:00,12213329.0,TokenExchange,0.9945627395931124,131415.34875602744,140133.59770374367,15.0
2021-04-10 17:00:00,12213613.0,AddLiquidity,0.9991909297443675,151911.57215484776,151370.18224666364,7074.051532994357
2021-04-10 18:00:00,12213887.0,TokenExchange,0.9983149393506884,152366.27717863067,151373.1666990926,2246.125121864659
2021-04-10 19:00:00,12214163.0,TokenExchange,0.9949461881257916,148141.33508156327,153565.15794003598,28.715083907279862
2021-04-10 20:00:00,12214410.0,AddLiquidity,0.9935469878925396,148197.96071318304,157369.9918816687,19.64341368172927
